logistic_regression,logreg_log2fc,random_forest_classification,rf_log2fc
ENSG00000133030,0.6710130739269013,ENSG00000136155,0.11598950085022555
ENSG00000065183,0.35844837338228164,ENSG00000136156,0.40765279382161346
ENSG00000243775,0.05269371959511266,ENSG00000136158,-0.15613104807022404
ENSG00000254957,0.12194706949564142,ENSG00000136159,0.7001530794041866
ENSG00000232587,0.6642108262576485,ENSG00000136160,-0.381183547648833
ENSG00000125775,0.5809265920077213,ENSG00000136161,0.049804200570621404
ENSG00000142920,0.7583619583604726,ENSG00000135870,0.36343551098036553
ENSG00000160710,0.8456411043981307,ENSG00000127325,0.03016098564163338
ENSG00000104979,0.7988078866287234,ENSG00000127084,0.7486612143071119
ENSG00000157483,0.5835820368743088,ENSG00000127329,-0.031668712648742936
ENSG00000123989,0.4528729353251615,ENSG00000127334,1.1604256859490767
ENSG00000109065,1.1473516780192212,ENSG00000127362,0.7291392585363082
ENSG00000105357,0.9301213616253832,ENSG00000127364,0.8152896657326485
ENSG00000229559,0.020601659076708575,ENSG00000127366,0.5922045669802222
ENSG00000143669,0.31494424637965057,ENSG00000127377,0.07915541307951582
ENSG00000185008,0.427570759824732,ENSG00000127399,0.8039531215908524
ENSG00000170011,-0.17319628953257915,ENSG00000127412,0.0013463788881488345
ENSG00000198945,0.5973365151554852,ENSG00000127415,0.6971787796607614
ENSG00000273079,0.02425409123224237,ENSG00000127418,0.17475105607658037
ENSG00000188747,0.2598490670311886,ENSG00000127533,0.48182880312791954
ENSG00000230077,0.08324610628388218,ENSG00000127423,1.3159475990902758
ENSG00000119328,0.6573218238944651,ENSG00000126903,0.6959742779932587
ENSG00000241975,0.350536883807842,ENSG00000126821,0.36109767636258416
ENSG00000136449,0.7836497718723889,ENSG00000126822,0.3519323776653662
ENSG00000146469,-0.05275694611837878,ENSG00000126838,-1.7835714008175159
ENSG00000145687,0.4026284922077834,ENSG00000126856,0.29762772930851683
ENSG00000114805,0.4291871692131233,ENSG00000126858,1.0884014421562478
ENSG00000140988,0.9556330194095111,ENSG00000126860,0.5613494640141119
ENSG00000100605,1.0209794241611867,ENSG00000126861,-0.2788667433306049
ENSG00000242457,0.370561300437286,ENSG00000126870,0.47872837372818866
ENSG00000086666,0.7810777546759482,ENSG00000126878,0.6921288893055619
ENSG00000072315,0.22856287199550213,ENSG00000126882,0.2864809002738702
ENSG00000232915,0.5133291495827892,ENSG00000126883,0.7124142264368212
ENSG00000249367,0.2599668010404741,ENSG00000127419,0.10562058952190068
ENSG00000067167,1.3115247675464703,ENSG00000128596,0.1021792983576647
ENSG00000163637,0.4614243359624619,ENSG00000127993,0.7902220403207401
ENSG00000127946,0.8488076949425034,ENSG00000128606,0.4294800927264404
ENSG00000171824,0.6409552399638567,ENSG00000128607,0.7387256956349839
ENSG00000211798,0.2486742582915803,ENSG00000128609,0.4893066488631703
ENSG00000274316,0.11951744161817318,ENSG00000128610,0.24165558282918592
ENSG00000133138,1.0153834818339633,ENSG00000128617,0.0788239523760306
ENSG00000108349,1.1836771583733205,ENSG00000128626,1.0838807454465895
ENSG00000105929,0.17516460078484947,ENSG00000128641,-0.4387135027956113
ENSG00000218689,0.06021242285486532,ENSG00000128645,1.1036849063387473
ENSG00000126456,0.720307544154771,ENSG00000128652,1.2653363200616488
ENSG00000232217,1.217153492871291,ENSG00000128654,0.542041203274195
ENSG00000162398,0.10663755323893598,ENSG00000127324,1.6241327124487572
ENSG00000250476,0.22671855554785478,ENSG00000128656,1.1501083396394116
ENSG00000162408,0.2513424088654137,ENSG00000127328,1.189337472489055
ENSG00000177646,0.3042110024075848,ENSG00000127124,0.2912364638409213
ENSG00000170537,1.1422632607992336,ENSG00000127125,0.2417313943920414
ENSG00000242067,0.2649397847379725,ENSG00000127129,-0.3458456934883205
ENSG00000149357,0.9797827638122847,ENSG00000127152,0.34664190893506874
ENSG00000276405,0.032358672832523805,ENSG00000127184,0.5550548504099435
ENSG00000127022,1.35044267735893,ENSG00000127191,0.978736879021143
ENSG00000188428,0.9096668247972852,ENSG00000127220,0.582676137668312
ENSG00000116514,0.8272867627353513,ENSG00000127241,-0.6511392059402539
ENSG00000272196,2.2617295921370175,ENSG00000127249,-0.45381896051203685
ENSG00000136840,0.7354752499662509,ENSG00000127252,0.42484257924662283
ENSG00000072952,0.6304252409061186,ENSG00000127311,0.6422123401166537
ENSG00000115760,0.40013030702965047,ENSG00000128655,-0.7490208990341349
ENSG00000106211,1.4911690732497718,ENSG00000127920,0.26868151127763973
ENSG00000129680,0.5569835999521839,ENSG00000127720,0.642723575804554
ENSG00000242445,0.12138691730738274,ENSG00000127928,0.5398968420430164
ENSG00000177519,0.2825964304479867,ENSG00000127946,0.8488076949425034
ENSG00000164418,0.4139831840359589,ENSG00000127947,0.8500452163200087
ENSG00000234886,0.5887700027519374,ENSG00000127948,-0.01968965115391441
ENSG00000213882,0.1658943539675417,ENSG00000127951,-0.1900819844429753
ENSG00000165169,1.0208264008785397,ENSG00000127952,0.7656870921767447
ENSG00000215421,1.3879408621229592,ENSG00000127954,-0.6057352251231816
ENSG00000179101,0.5481301867626382,ENSG00000127955,1.1193386612526632
ENSG00000204382,1.0346449555410457,ENSG00000127957,0.7284797999904664
ENSG00000040487,0.5121995144747125,ENSG00000127980,0.9298599961038079
ENSG00000011243,0.6744589701827595,ENSG00000126890,2.929479347106868
ENSG00000110888,0.67290769912861,ENSG00000127990,1.468941999207435
ENSG00000164548,0.7122071345766505,ENSG00000127554,0.3242349464398133
ENSG00000257727,1.2634085641316863,ENSG00000127452,0.5831861939865632
ENSG00000177479,0.3599315770599105,ENSG00000127463,0.5316406077554543
ENSG00000180999,0.6526306066870046,ENSG00000127472,-0.6617138249385355
ENSG00000147121,0.7851843144930752,ENSG00000127481,0.07483177351517512
ENSG00000275126,2.045945826825949,ENSG00000127483,0.5416080304906599
ENSG00000100387,0.8994390610473753,ENSG00000127507,0.2932136724435628
ENSG00000188176,0.035413477735111165,ENSG00000127511,0.8008283136939784
ENSG00000165689,0.7028749165618402,ENSG00000127526,0.8487624660857556
ENSG00000223896,0.10465220489625718,ENSG00000127527,0.8411026509103663
ENSG00000255530,0.2942831070342389,ENSG00000127528,-0.8119674931186136
ENSG00000277852,0.06650274608769138,ENSG00000127530,-0.01797643778508043
ENSG00000184677,0.5359046533396721,ENSG00000127989,0.8404790469168475
ENSG00000163833,0.015513616226132423,ENSG00000126895,0.14025033503058734
ENSG00000163950,0.9955232988875911,ENSG00000127445,0.49227406631172643
ENSG00000100490,1.307358351094316,ENSG00000126945,0.8489653971962143
ENSG00000177409,0.6555022044912646,ENSG00000126947,0.5798683482070643
ENSG00000113240,0.26238365091892923,ENSG00000126950,0.09899737220352856
ENSG00000243323,0.07522503884462184,ENSG00000126952,0.012863476327887258
ENSG00000119684,0.8839251954840175,ENSG00000126953,1.1133665682793907
ENSG00000196092,0.39129315439028334,ENSG00000126970,0.9303911931934934
ENSG00000258932,1.228836800383914,ENSG00000127022,1.35044267735893
ENSG00000156675,1.3423017299155857,ENSG00000127054,0.3855477462488359
ENSG00000163492,0.004276989040658208,ENSG00000127074,1.0544780276679073
ENSG00000081721,1.0902546129884536,ENSG00000127080,0.4726617292019544
ENSG00000197852,0.6005042020439855,ENSG00000127914,0.5377690041279459
ENSG00000103152,0.3406866547620213,ENSG00000127083,0.19905996375331092
ENSG00000160877,0.8257609477289667,ENSG00000127922,0.9261982509452622
ENSG00000182379,1.2485137257073142,ENSG00000127743,0.15897842027231907
ENSG00000155959,1.3020692644971392,ENSG00000127774,0.13814008820899737
ENSG00000070018,0.7167806672992736,ENSG00000127804,1.0995048095251936
ENSG00000146733,1.6906664202875215,ENSG00000127824,0.737104109758528
ENSG00000145423,3.8410773572948926,ENSG00000127831,1.3018169684835215
ENSG00000271949,0.2440352793079621,ENSG00000127837,0.23090440469793005
ENSG00000111052,0.7940557872060303,ENSG00000127838,0.6528472082246823
ENSG00000176244,0.7979788391024483,ENSG00000127863,1.7993725146667225
ENSG00000105784,0.19892819601484568,ENSG00000127870,0.8308356925896669
ENSG00000172500,1.0784597663322915,ENSG00000127884,-0.5771983610377829
ENSG00000206127,0.4536883606615567,ENSG00000127903,0.2188549422468678
ENSG00000170100,1.0427364467278746,ENSG00000127081,0.7890117699391208
ENSG00000173825,0.3825921456621356,ENSG00000137106,-0.6439871514914053
ENSG00000145391,0.4941243696201356,ENSG00000137124,-0.23501911020987265
ENSG00000020256,1.2542232686519543,ENSG00000137133,-0.03478795901759657
ENSG00000256061,0.25238148130503724,ENSG00000137135,1.6767100496957732
ENSG00000115896,0.4230311748576687,ENSG00000137076,0.5015577541993528
ENSG00000267056,0.9907744203698141,ENSG00000137145,0.8062711003448348
ENSG00000089916,1.164967227264817,ENSG00000137154,0.7310283509642623
ENSG00000137876,0.804249011992173,ENSG00000137161,0.33785002184530555
ENSG00000219928,0.7102086454715515,ENSG00000137166,0.4996779056696772
ENSG00000007384,0.6839771366786689,ENSG00000137168,1.2092652021590866
ENSG00000165886,0.5445497219274309,ENSG00000137171,-0.3020823563158972
ENSG00000158321,0.25969114944612137,ENSG00000137177,0.8370256164980923
ENSG00000250471,0.1347216898048931,ENSG00000136048,0.9399648356121566
ENSG00000136875,1.0222562814739593,ENSG00000137193,0.11222378724034598
ENSG00000196248,0.11226622026583191,ENSG00000137198,-0.1309552442765538
ENSG00000214140,0.04339737255052545,ENSG00000137203,0.9294214068127181
ENSG00000230721,0.13535301340803485,ENSG00000137204,-0.21744282706192397
ENSG00000137145,0.8062711003448348,ENSG00000137207,0.7386410591513037
ENSG00000139641,0.8721785911633413,ENSG00000136960,1.6474596107536486
ENSG00000156575,0.10096731803201595,ENSG00000136930,0.5700988210699087
ENSG00000284688,0.019171731997400767,ENSG00000136931,-0.00226277501567608
ENSG00000235173,1.097302447521788,ENSG00000136932,0.6333030887075202
ENSG00000233555,0.3044977571640043,ENSG00000136933,0.5535393677519034
ENSG00000170027,1.0518724862664612,ENSG00000136935,0.5146126918428955
ENSG00000213672,0.5315873985185462,ENSG00000136936,0.5672880800110707
ENSG00000141026,0.5461047490088267,ENSG00000136937,0.6014641692306002
ENSG00000076043,0.5932149440395502,ENSG00000137185,0.9201799307614831
ENSG00000163295,0.8765968842097451,ENSG00000135472,0.16697893034503228
ENSG00000196569,0.29442490069968086,ENSG00000135473,0.47316950923541246
ENSG00000180150,0.8094159030595928,ENSG00000135476,1.1788504766295902
ENSG00000268790,0.7172747460369255,ENSG00000135477,0.021805644694970393
ENSG00000217950,0.08089779567717631,ENSG00000136273,0.9834492826192434
ENSG00000170374,0.1111403243217231,ENSG00000135486,0.9424362860487427
ENSG00000134901,1.0602413407492,ENSG00000135502,-0.2168903175042196
ENSG00000124333,1.2145155902392624,ENSG00000135503,0.8644225281256519
ENSG00000213228,0.057327220810863805,ENSG00000135506,0.5254263891591604
ENSG00000231464,0.06226860948380049,ENSG00000135517,-0.32179888226123743
ENSG00000127666,0.7465693526774277,ENSG00000135519,-0.18663410634061622
ENSG00000071859,1.2864773960291949,ENSG00000135521,0.7879807271333181
ENSG00000124813,0.5805302458650428,ENSG00000137103,0.4404661534454415
ENSG00000170473,0.7771005307404177,ENSG00000135535,0.5677438886325117
ENSG00000198742,1.0653254607986464,ENSG00000135537,0.9205336053302733
ENSG00000231043,0.049669855894378744,ENSG00000135540,1.0311438122271466
ENSG00000272253,0.235374583546343,ENSG00000135541,0.6759984809191231
ENSG00000250673,-0.10725041870763513,ENSG00000137142,1.1503627439070705
ENSG00000256399,0.11123926418982447,ENSG00000137077,-0.6437785413558252
ENSG00000200278,-0.2396289144786401,ENSG00000137078,0.22956288136457415
ENSG00000099308,0.675469336545814,ENSG00000137080,0.016902039790956058
ENSG00000142279,0.18654625819719062,ENSG00000137090,-0.0005450633608536475
ENSG00000171202,0.8092446333114234,ENSG00000137094,0.6432629413440434
ENSG00000076770,1.7765802393162877,ENSG00000137098,0.19131251585914255
ENSG00000147874,1.1279627044349936,ENSG00000137100,0.5015545286543475
ENSG00000166351,0.06698919784638882,ENSG00000137101,-0.15227020801355584
ENSG00000178982,0.9969280063211379,ENSG00000135525,0.3415740436631842
ENSG00000101448,0.21668966510745197,ENSG00000137462,0.4426769786349385
ENSG00000227881,-0.07743650164313004,ENSG00000137473,-0.02295425882935315
ENSG00000281106,0.479234699117161,ENSG00000137474,-0.018939096551307877
ENSG00000057704,0.8060873789542609,ENSG00000137478,0.33908487444391877
ENSG00000185000,0.45754930276768224,ENSG00000137486,0.6487333945254794
ENSG00000140199,0.7808511704286722,ENSG00000137409,0.881539279678984
ENSG00000119946,1.2905756460204143,ENSG00000137492,0.942585709092238
ENSG00000260459,0.9214234416962663,ENSG00000137494,0.08180501585875355
ENSG00000011376,0.1522198810138402,ENSG00000137496,0.5648544319799078
ENSG00000187189,0.32529644946323755,ENSG00000137497,0.8023876004047059
ENSG00000205609,-0.21404534917055695,ENSG00000137500,0.3724152583528868
ENSG00000232950,0.10894225444173203,ENSG00000137501,0.3265732659895053
ENSG00000140848,0.6043239911974552,ENSG00000136938,0.648543804147983
ENSG00000131748,1.0390364750658927,ENSG00000137504,0.8363468500252376
ENSG00000122545,0.9849206408822928,ENSG00000137507,0.897751933507025
ENSG00000126254,1.0352464916610717,ENSG00000137509,0.055542704077069516
ENSG00000271447,1.3518124391996744,ENSG00000137513,0.8565430313932612
ENSG00000154721,0.5163397349421655,ENSG00000137522,0.9194010181824774
ENSG00000285237,0.07620156116061688,ENSG00000137275,0.5166849995819165
ENSG00000234176,0.16666314281034716,ENSG00000137216,0.3024245616131216
ENSG00000257315,0.9152423685591726,ENSG00000137218,0.6813539881364485
ENSG00000214174,0.7283398848304847,ENSG00000137221,0.6383698698072684
ENSG00000211950,0.7025477111710412,ENSG00000137225,0.25472396714830847
ENSG00000088888,1.0481271390316245,ENSG00000137251,2.483798673654263
ENSG00000264655,0.4593851315525367,ENSG00000137252,0.01788630223348731
ENSG00000213090,0.2575788603685205,ENSG00000137261,0.06108193665411547
ENSG00000122477,0.2130755123395347,ENSG00000137502,0.38641441224527107
ENSG00000214290,1.7159033610270775,ENSG00000136940,1.0623163750200244
ENSG00000131951,0.09987489353400397,ENSG00000136942,0.9402909908667425
ENSG00000075089,0.9736527190866351,ENSG00000136943,0.7853289643121011
ENSG00000223972,0.10312792035260993,ENSG00000136944,0.05660746936707777
ENSG00000272150,0.08706559562036076,ENSG00000136950,0.6085943807418861
ENSG00000188157,0.8732341719754073,ENSG00000137210,0.9151420704902886
ENSG00000163444,0.796019489978292,ENSG00000136982,1.6917946677559002
ENSG00000255128,0.10760384445783068,ENSG00000136986,0.9060545528341617
ENSG00000144635,0.6036300032336896,ENSG00000136997,-0.07160906077523688
ENSG00000174963,0.8968407697170532,ENSG00000136999,0.916537878715209
ENSG00000200687,1.9874843065430714,ENSG00000137038,-0.04453389342022396
ENSG00000105639,0.7038044921351327,ENSG00000137040,0.5677142269811726
ENSG00000259431,0.4855593209001441,ENSG00000137460,0.5026607332842066
ENSG00000148606,0.9506431288293418,ENSG00000137055,0.8628752361326213
ENSG00000100124,0.8297418902740601,ENSG00000137070,0.4052655036023003
ENSG00000229222,0.3826019102179494,ENSG00000137073,1.0393855918933852
ENSG00000162402,0.4862590845623176,ENSG00000137074,0.935668202944596
ENSG00000103269,0.3219076781919715,ENSG00000137075,0.7287674772575623
ENSG00000164440,0.2189045004021304,ENSG00000137491,0.02784230660625653
ENSG00000109270,0.6919692183375634,ENSG00000137411,0.4850077294592876
ENSG00000181873,0.346153349559875,ENSG00000137413,0.528240639744268
ENSG00000227694,0.590812365861613,ENSG00000137414,0.6804601480592849
ENSG00000164294,1.4262998693758056,ENSG00000137434,0.6662540480899211
ENSG00000015532,1.1266607516818827,ENSG00000137440,0.17648002396825446
ENSG00000251568,0.12028154542020457,ENSG00000137441,-0.7245725696052944
ENSG00000100632,0.7654099591650176,ENSG00000137449,0.5780569112605356
ENSG00000205629,0.8281549727925759,ENSG00000137054,-0.1893783901118602
ENSG00000197694,1.1192236081328,ENSG00000135372,0.9269250372524307
ENSG00000237515,0.2496021784734701,ENSG00000135373,1.9593767845455092
ENSG00000241640,0.11842810603440468,ENSG00000135374,0.10656153419336366
ENSG00000242756,-0.01831527049879926,ENSG00000135324,1.233831906402504
ENSG00000003096,1.25718598448005,ENSG00000135387,1.3108563185735846
ENSG00000136937,0.6014641692306002,ENSG00000135390,0.7586258481859591
ENSG00000224473,0.04371308629067491,ENSG00000135392,1.3374567024369761
ENSG00000137103,0.4404661534454415,ENSG00000135404,0.7286799564145348
ENSG00000100413,0.7688179957520567,ENSG00000135406,-0.02895662764863792
ENSG00000218521,0.25560487475991484,ENSG00000135407,-0.0665141650410126
ENSG00000282339,-0.5312893472877103,ENSG00000135409,-0.3200912035685663
ENSG00000204271,0.8839837236991284,ENSG00000135414,0.09825507852921223
ENSG00000232434,0.8760698888712148,ENSG00000135469,0.6673346929019979
ENSG00000213185,1.3599580665854303,ENSG00000135424,0.6720462233779174
ENSG00000053900,0.566687765638072,ENSG00000135426,-0.036619709883974894
ENSG00000131242,1.909620671343494,ENSG00000135436,0.2299138965597225
ENSG00000121068,0.47950156004580013,ENSG00000135437,-1.0525231750902142
ENSG00000226220,0.10459540725641615,ENSG00000135249,0.583128818630767
ENSG00000213352,0.10949398630569811,ENSG00000135144,-0.4710414191391603
ENSG00000256537,0.4326868120012892,ENSG00000135148,0.9453551181091395
ENSG00000165887,0.04171453336229039,ENSG00000135164,0.8391733779039132
ENSG00000267385,-0.14714203366164513,ENSG00000135185,0.6024847445710635
ENSG00000114861,0.31847965808810486,ENSG00000135205,0.37767031559865716
ENSG00000227523,0.49015696118142543,ENSG00000135211,0.8545458150851926
ENSG00000249230,0.41403735062481084,ENSG00000135218,1.1963222252659689
ENSG00000152705,0.0015926039788366486,ENSG00000135220,-0.6218579004552596
ENSG00000226948,0.08941517685766609,ENSG00000135423,-0.9263803939356885
ENSG00000258316,0.23289169885196193,ENSG00000136051,0.9534144630688308
ENSG00000128245,1.2131639297892427,ENSG00000136052,0.16451027791669404
ENSG00000214617,0.07754389833407072,ENSG00000136059,0.7391924805395935
ENSG00000263219,0.06682282820919089,ENSG00000135722,0.4960584777633974
ENSG00000178882,0.7554185745508222,ENSG00000136098,0.851560613176237
ENSG00000108342,-0.11535266265819866,ENSG00000136099,-0.00811668504013962
ENSG00000164398,1.2271495001323691,ENSG00000136100,0.7287356182949569
ENSG00000230683,0.0977822981327138,ENSG00000136104,0.9057076611313026
ENSG00000156269,0.8565480680889485,ENSG00000136110,-0.0015415323086475485
ENSG00000261704,-0.039543461218310566,ENSG00000136111,0.592473507070407
ENSG00000169297,0.39428617250236303,ENSG00000136114,0.6542760582824011
ENSG00000142511,0.1042261025365456,ENSG00000136122,1.439325648540684
ENSG00000255690,0.4218094870656439,ENSG00000135365,0.7078963823959796
ENSG00000139154,0.9701066021590625,ENSG00000136143,0.6660892351817251
ENSG00000144747,0.5284078461382782,ENSG00000136144,1.1446212854666045
ENSG00000088832,1.168775935668493,ENSG00000136146,0.6326850000960649
ENSG00000107779,1.1441785214076887,ENSG00000135378,0.13759762590690094
ENSG00000168928,0.027446243402599713,ENSG00000135333,0.2230275176441181
ENSG00000198690,1.0427720384022972,ENSG00000135334,0.5682558617294449
ENSG00000163138,0.7335048311783132,ENSG00000135336,1.0242210695289375
ENSG00000163273,0.2542076373397898,ENSG00000135338,0.34220093690062825
ENSG00000100626,0.11341846206479689,ENSG00000135341,0.9861267539661385
ENSG00000204442,0.10564015542924739,ENSG00000135346,1.6419104388691705
ENSG00000242992,0.1851464919769874,ENSG00000135355,1.5914947210234638
ENSG00000111911,0.8293072737868243,ENSG00000135362,0.986704436435605
ENSG00000183475,0.8143129890661189,ENSG00000135363,0.43935279184743115
ENSG00000258423,0.13180604275294333,ENSG00000136141,0.7903718363123984
ENSG00000284874,1.1256116365711852,ENSG00000135625,-0.08493974427061493
ENSG00000263956,0.400062672590904,ENSG00000135631,0.4578430961468225
ENSG00000136205,0.6612299780261139,ENSG00000135632,0.9221547571985576
ENSG00000087250,0.7813014577747956,ENSG00000135636,0.07638896836733355
ENSG00000242276,0.22389320824181344,ENSG00000135547,-0.1016656754742784
ENSG00000078140,0.8797046615950679,ENSG00000135638,0.9531936875383404
ENSG00000132481,1.1710269146396652,ENSG00000135643,0.1409811953930632
ENSG00000124098,0.25181555808380196,ENSG00000135655,0.29324472948106095
ENSG00000169957,0.9483699893429014,ENSG00000135677,1.317109442360655
ENSG00000119392,0.9100739463266501,ENSG00000135678,1.1422764333685622
ENSG00000148331,0.742781527947534,ENSG00000135679,0.932411781872478
ENSG00000138035,0.5311783890712682,ENSG00000135686,-0.018092500738730255
ENSG00000222546,-0.9964387313020486,ENSG00000135222,0.31382957321464267
ENSG00000189266,0.5406163979057013,ENSG00000135698,1.1660097728301557
ENSG00000172468,0.02669881545964787,ENSG00000135702,0.49006540488421757
ENSG00000112425,0.36562027731607216,ENSG00000135709,0.39021150198807675
ENSG00000111711,1.320480375697378,ENSG00000135720,0.8406996488514844
ENSG00000239983,0.3830945554249385,ENSG00000135482,0.7802509918031839
ENSG00000265060,0.3938729077421414,ENSG00000135441,0.7098929681274226
ENSG00000174151,0.3720876880209132,ENSG00000135443,0.09206375174512217
ENSG00000183246,0.11564838743690946,ENSG00000135446,1.3099562210843327
ENSG00000185610,0.017322795523846777,ENSG00000135447,-0.49102455623023467
ENSG00000100083,0.7481306756748136,ENSG00000135451,2.688367658311232
ENSG00000118965,0.5121823804990777,ENSG00000135452,0.36105065749823506
ENSG00000197888,0.03067136573555329,ENSG00000135454,1.5462366250397324
ENSG00000198785,0.06384470560480886,ENSG00000135457,0.7733006417866641
ENSG00000166455,0.4525463723943683,ENSG00000135697,0.07679180729393276
ENSG00000113812,0.37344392488436107,ENSG00000135226,0.1788985209795434
ENSG00000233189,0.00011283273205721367,ENSG00000135241,0.32678777974018125
ENSG00000182383,0.2631385527083334,ENSG00000135245,1.3356643274112696
ENSG00000102547,0.40094656999969525,ENSG00000135248,0.009529935822505081
ENSG00000080824,1.0680713141699236,ENSG00000135439,0.2553919880815356
ENSG00000134324,0.5247144529382402,ENSG00000135250,1.1296101287732392
ENSG00000198018,0.6127372904437447,ENSG00000135253,0.26794203102078784
ENSG00000185668,0.03247400083738844,ENSG00000135269,1.2737041888461156
ENSG00000284797,0.1545707103045258,ENSG00000135272,0.795341427293244
ENSG00000120055,0.45756388281372606,ENSG00000135297,0.4504307978439659
ENSG00000285854,-0.14603195289927928,ENSG00000135299,0.6857130041318213
ENSG00000133597,1.096000006895896,ENSG00000135312,0.08118808165211641
ENSG00000233594,0.07580530576409221,ENSG00000135624,0.7564047783957566
ENSG00000112164,0.5303496998341173,ENSG00000135315,0.48808466647474447
ENSG00000088179,0.2579492987948475,ENSG00000135316,0.94812603407469
ENSG00000119737,0.1947835681976513,ENSG00000135317,0.6390530091739794
ENSG00000100027,0.41639395253920997,ENSG00000135318,0.6443161528094219
ENSG00000275488,-0.03068049191409157,ENSG00000135637,0.6945601423031187
ENSG00000175894,0.032113854407641584,ENSG00000135549,1.35333055109346
ENSG00000125954,0.7399577413282733,ENSG00000135577,-0.011514842074161726
ENSG00000163946,0.7408620254163187,ENSG00000135587,0.9661895724088407
ENSG00000178761,1.0806274822668964,ENSG00000135596,1.0728817253951135
ENSG00000086619,0.5126935623408171,ENSG00000135597,0.013675900300873955
ENSG00000212807,0.014170661108932364,ENSG00000135605,-0.2179349032053186
ENSG00000126261,1.360283383254493,ENSG00000135617,0.258157448979933
ENSG00000248200,0.08287660707251354,ENSG00000135622,0.7794101455066063
ENSG00000113597,0.684417954814188,ENSG00000135314,0.413073379795309
ENSG00000231741,0.09052675949960448,ENSG00000137806,0.3912351198658284
ENSG00000123983,0.855245517077253,ENSG00000137807,2.467645007962738
ENSG00000213363,-0.004796584915717023,ENSG00000137809,1.4440170150828813
ENSG00000108639,1.1179935790231195,ENSG00000137812,2.1046265781992513
ENSG00000139343,0.8441041430448011,ENSG00000137814,1.050945474554244
ENSG00000008018,0.6560237183531132,ENSG00000137815,0.9032534417114775
ENSG00000146670,2.1835714854363535,ENSG00000137817,0.4965832877193481
ENSG00000198171,0.5765199549442368,ENSG00000137818,0.8980473971872005
ENSG00000205534,1.2352817075516935,ENSG00000137819,1.4658301038820423
ENSG00000260012,0.1304635184344594,ENSG00000137821,0.3822129487525674
ENSG00000135211,0.8545458150851926,ENSG00000137822,0.7369598633026171
ENSG00000112406,0.49652120475858164,ENSG00000137824,0.5497549064927352
ENSG00000255951,0.027086170770944946,ENSG00000120832,0.6424562891134471
ENSG00000266967,0.931977448217074,ENSG00000137558,1.30840100480837
ENSG00000264529,0.39232717584613047,ENSG00000137561,0.15362716886161376
ENSG00000239883,0.9501975084964882,ENSG00000137563,1.2846213871768875
ENSG00000198723,0.41606873666604527,ENSG00000137573,2.0059949124712806
ENSG00000083097,0.5675586930644934,ENSG00000137574,0.9540052113679756
ENSG00000231270,0.46987242552604996,ENSG00000137575,0.9325927520830781
ENSG00000270994,0.22599090323496526,ENSG00000137601,0.0507331788565164
ENSG00000239590,0.2457517487776694,ENSG00000137628,0.28342271691688214
ENSG00000215796,0.04999807591238657,ENSG00000137634,-0.070970460949357
ENSG00000231049,-0.011041507315462329,ENSG00000137642,-0.12220953446458971
ENSG00000163798,0.615075091846089,ENSG00000137648,0.27318106073733583
ENSG00000088247,1.1283134396224366,ENSG00000137656,0.6847450713150729
ENSG00000272968,0.10980153642574614,ENSG00000137673,1.989532894156623
ENSG00000235864,0.015582938153712426,ENSG00000138495,0.15496787479542196
ENSG00000167861,0.7123136145329791,ENSG00000138496,-0.09375874168213194
ENSG00000060566,0.18271283790244208,ENSG00000138587,1.6214713300577368
ENSG00000106236,2.024563196861677,ENSG00000138592,0.7402768152930967
ENSG00000155868,0.6308399559276583,ENSG00000138593,0.9444894857897119
ENSG00000139190,0.5713388915148809,ENSG00000138594,1.1872594105827692
ENSG00000174695,1.1250033174630243,ENSG00000138600,1.044469506300115
ENSG00000110801,0.8730580175175335,ENSG00000138604,1.1835913625070917
ENSG00000013364,1.1402015727806738,ENSG00000138613,0.6916796848202891
ENSG00000131634,0.011855624210267202,ENSG00000138614,0.8230208472032539
ENSG00000234043,0.07542162962842508,ENSG00000138615,0.04542224063038869
ENSG00000244705,0.26348567985312704,ENSG00000137801,-0.1482205543162758
ENSG00000185955,0.00909558294486143,ENSG00000137802,1.7473623643560574
ENSG00000187514,0.7908628429125066,ENSG00000137727,0.06799819704168697
ENSG00000204710,-0.08973243767461803,ENSG00000137731,1.1664147349834595
ENSG00000148362,0.8265381821030573,ENSG00000137745,0.28250730551412045
ENSG00000253173,0.2942960920900428,ENSG00000137747,-0.34481342327898756
ENSG00000261652,0.6710389585827086,ENSG00000137752,0.18926031083077177
ENSG00000104047,0.9006764575229478,ENSG00000137757,-0.040156236368014186
ENSG00000166444,0.6101952255144978,ENSG00000137760,0.5198623449650068
ENSG00000239722,0.013404475228015125,ENSG00000137764,0.9322713503269111
ENSG00000125454,1.2334768494287647,ENSG00000137766,0.49461129382001806
ENSG00000146828,1.0860856565043413,ENSG00000137767,0.626366424722729
ENSG00000269274,0.016780924969584547,ENSG00000137770,1.3028208539072308
ENSG00000181982,0.35869118759251517,ENSG00000137776,0.9119039522896459
ENSG00000100351,0.5459526284707261,ENSG00000137720,-0.24901702380886714
ENSG00000141404,1.3951137961645501,ENSG00000137726,-0.40526138723882044
ENSG00000136250,0.023957820694898935,ENSG00000137962,0.3449027463218135
ENSG00000181220,0.7198290891123436,ENSG00000138035,0.5311783890712682
ENSG00000139292,1.9095815196490324,ENSG00000138036,0.7655895212240882
